SS316LN,laser pulse duration (ns),laser energy (mJ),loding rate (µN/s),Depth (nm),load (µN) ,time (s)
,0.03,10,2500,142.001403,4017.506513,1.601536
,0.03,10,2500,142.228545,4030.111923,1.606541
,0.03,10,2500,142.507613,4042.748886,1.611546
,0.03,10,2500,142.657177,4055.370478,1.61655
,0.03,10,2500,142.983897,4067.946923,1.621555
,0.03,10,2500,143.310247,4080.457518,1.62656
,0.03,10,2500,143.557662,4093.047414,1.631565
,0.03,10,2500,143.981059,4105.64273,1.63657
,0.03,10,2500,144.114348,4118.263705,1.641574
,0.03,10,2500,144.393684,4130.886839,1.646579
,0.03,10,2500,144.518976,4143.493178,1.651584
,0.03,10,2500,144.898401,4156.107128,1.656589
,0.03,10,2500,145.096633,4168.704032,1.661594
,0.03,10,2500,145.328636,4181.334467,1.666598
,0.03,10,2500,145.567536,4193.949502,1.671603
,0.03,10,2500,145.963253,4206.552129,1.676608
,0.03,10,2500,146.189099,4219.098364,1.681613
,0.03,10,2500,146.441734,4231.732835,1.686618
,0.03,10,2500,146.751654,4244.314155,1.691622
,0.03,10,2500,146.916335,4256.933623,1.696627
,0.03,10,2500,147.308618,4269.517482,1.701632
,0.03,10,2500,147.463119,4282.142962,1.706637
,0.03,10,2500,147.860553,4294.752773,1.711642
,0.03,10,2500,147.908634,4307.373165,1.716646
,0.03,10,2500,148.238334,4319.940417,1.721651
,0.03,10,2500,148.555367,4332.545334,1.726656
,0.03,10,2500,148.748919,4345.169994,1.731661
,0.03,10,2500,149.090513,4357.7907,1.736666
,0.03,10,2500,149.281191,4370.33073,1.74167
,0.03,10,2500,149.664169,4382.943577,1.746675
,0.03,10,2500,149.789741,4395.577699,1.75168
,0.03,10,2500,150.013761,4408.235125,1.756685
,0.03,10,2500,150.322218,4420.847453,1.76169
,0.03,10,2500,150.517708,4433.469843,1.766694
,0.03,10,2500,150.80447,4446.098286,1.771699
,0.03,10,2500,151.029212,4458.73213,1.776704
,0.03,10,2500,151.259605,4471.341013,1.781709
,0.03,10,2500,151.720264,4483.929449,1.786714
,0.03,10,2500,151.722447,4496.569405,1.791718
,0.03,10,2500,151.916281,4509.174355,1.796723
,0.03,10,2500,152.191474,4521.759665,1.801728
,0.03,10,2500,152.565098,4534.276852,1.806733
,0.03,10,2500,152.680401,4546.88817,1.811738
,0.03,10,2500,152.959353,4559.515966,1.816742
,0.03,10,2500,153.21796,4572.122808,1.821747
,0.03,10,2500,153.520511,4584.741009,1.826752
,0.03,10,2500,153.782478,4597.44286,1.831757
,0.03,10,2500,154.015484,4610.305655,1.836762
,0.03,10,2500,154.248383,4622.904013,1.841766
,0.03,10,2500,154.694523,4635.506643,1.846771
,0.03,10,2500,154.887817,4648.13679,1.851776
,0.03,10,2500,155.164896,4660.773146,1.856781
,0.03,10,2500,155.313479,4673.391085,1.861786
,0.03,10,2500,155.655467,4686.012439,1.86679
,0.03,10,2500,155.79979,4698.541029,1.871795
,0.03,10,2500,156.038568,4711.102242,1.8768
,0.03,10,2500,156.265304,4723.720799,1.881805
,0.03,10,2500,156.683135,4736.321643,1.88681
,0.03,10,2500,156.769223,4748.976108,1.891814
,0.03,10,2500,157.004378,4761.557119,1.896819
,0.03,10,2500,157.113113,4774.205886,1.901824
,0.03,10,2500,157.49432,4786.810192,1.906829
,0.03,10,2500,157.692598,4799.439652,1.911834
,0.03,10,2500,157.975326,4812.042601,1.916838
,0.03,10,2500,158.053078,4824.678708,1.921843
,0.03,10,2500,158.286874,4837.295289,1.926848
,0.03,10,2500,158.676703,4849.906374,1.931853
,0.03,10,2500,158.908891,4862.50481,1.936858
,0.03,10,2500,159.025588,4875.042636,1.941862
,0.03,10,2500,159.218249,4887.660422,1.946867
,0.03,10,2500,159.702504,4900.24976,1.951872
,0.03,10,2500,159.738716,4912.862655,1.956877
,0.03,10,2500,159.9219,4925.504,1.961882
,0.03,10,2500,160.352045,4938.133747,1.966886
,0.03,10,2500,160.531549,4950.747475,1.971891
,0.03,10,2500,160.606057,4963.395887,1.976896
,0.03,10,2500,160.90122,4976.021676,1.981901
,0.03,10,2500,161.306106,4988.673013,1.986906
,0.03,10,2500,161.517655,5001.331097,1.99191
,0.03,10,2500,161.656906,5013.937562,1.996915
,0.03,10,2500,161.976728,5026.558372,2.00192
,0.03,10,2500,162.194116,5039.190569,2.006925
,0.03,10,2500,162.346453,5051.708506,2.01193
,0.03,10,2500,162.669419,5064.301448,2.016934
,0.03,10,2500,162.941904,5076.903398,2.021939
,0.03,10,2500,163.141958,5089.563104,2.026944
,0.03,10,2500,163.322963,5102.14417,2.031949
,0.03,10,2500,163.635322,5114.755998,2.036954
,0.03,10,2500,163.661254,5127.382758,2.041958
,0.03,10,2500,164.027769,5140.010137,2.046963
,0.03,10,2500,164.271833,5152.626836,2.051968
,0.03,10,2500,164.532211,5165.261377,2.056973
,0.03,10,2500,164.879737,5177.870084,2.061978
,0.03,10,2500,165.117399,5190.495904,2.066982
,0.03,10,2500,165.461704,5203.15899,2.071987
,0.03,10,2500,165.554478,5215.784412,2.076992
,0.03,10,2500,165.772572,5228.404257,2.081997
,0.03,10,2500,166.073271,5241.036855,2.087002
,0.03,10,2500,166.316217,5253.574682,2.092006
,0.03,10,2500,166.515968,5266.187792,2.097011
,0.03,10,2500,166.803657,5278.799607,2.102016
,0.03,10,2500,166.800159,5291.458454,2.107021
,0.03,10,2500,167.076307,5304.043487,2.112026
,0.03,10,2500,167.318708,5316.678408,2.11703
,0.03,10,2500,167.591504,5329.281455,2.122035
,0.03,10,2500,167.872599,5341.899906,2.12704
,0.03,10,2500,168.019832,5354.531416,2.132045
,0.03,10,2500,168.18415,5367.174561,2.13705
,0.03,10,2500,168.586004,5379.795602,2.142054
,0.03,10,2500,168.663844,5392.410362,2.147059
,0.03,10,2500,168.841849,5405.092562,2.152064
,0.03,10,2500,169.091153,5417.704539,2.157069
,0.03,10,2500,169.427263,5430.311012,2.162074
,0.03,10,2500,169.49624,5442.950532,2.167078
,0.03,10,2500,169.745761,5455.605828,2.172083
,0.03,10,2500,170.086507,5468.127905,2.177088
,0.03,10,2500,170.301134,5480.742353,2.182093
,0.03,10,2500,170.495755,5493.363123,2.187098
,0.03,10,2500,170.781621,5506.033388,2.192102
,0.03,10,2500,170.978059,5518.649288,2.197107
,0.03,10,2500,171.202844,5531.261074,2.202112
,0.03,10,2500,171.278158,5543.908305,2.207117
,0.03,10,2500,171.434637,5556.562443,2.212122
,0.03,10,2500,171.683053,5569.184928,2.217126
,0.03,10,2500,171.948317,5581.801987,2.222131
,0.03,10,2500,172.228252,5594.436967,2.227136
,0.03,10,2500,172.346416,5607.105114,2.232141
,0.03,10,2500,172.601977,5619.743007,2.237146
,0.03,10,2500,172.860426,5632.352474,2.24215
,0.03,10,2500,173.154891,5644.978108,2.247155
,0.03,10,2500,173.246805,5657.602964,2.25216
,0.03,10,2500,173.50336,5670.234048,2.257165
,0.03,10,2500,173.855383,5682.744052,2.26217
,0.03,10,2500,173.948943,5695.371449,2.267174
,0.03,10,2500,174.278837,5707.996698,2.272179
,0.03,10,2500,174.407736,5720.627219,2.277184
,0.03,10,2500,174.666004,5733.220742,2.282189
,0.03,10,2500,174.873702,5745.863679,2.287194
,0.03,10,2500,175.108146,5758.481634,2.292198
,0.03,10,2500,175.330964,5771.121474,2.297203
,0.03,10,2500,175.509598,5783.761463,2.302208
,0.03,10,2500,175.646736,5796.421746,2.307213
,0.03,10,2500,175.963171,5809.046649,2.312218
,0.03,10,2500,176.113649,5821.730725,2.317222
,0.03,10,2500,176.283225,5834.41779,2.322227
,0.03,10,2500,176.569227,5847.047715,2.327232
,0.03,10,2500,176.883797,5859.669184,2.332237
,0.03,10,2500,177.071725,5872.303203,2.337242
,0.03,10,2500,177.18715,5884.953923,2.342246
,0.03,10,2500,177.494015,5897.588446,2.347251
,0.03,10,2500,177.705152,5910.183039,2.352256
,0.03,10,2500,177.968078,5922.836655,2.357261
,0.03,10,2500,178.147554,5935.466026,2.362266
,0.03,10,2500,178.371834,5948.074941,2.36727
,0.03,10,2500,178.66053,5960.703162,2.372275
,0.03,10,2500,178.666338,5973.341668,2.37728
,0.03,10,2500,178.87149,5985.978401,2.382285
,0.03,10,2500,179.141964,5998.625853,2.38729
,0.03,10,2500,179.413566,6011.240975,2.392294
,0.03,10,2500,179.664127,6023.885533,2.397299
,0.03,10,2500,179.855643,6036.328003,2.402304
,0.03,10,2500,180.013547,6048.933912,2.407309
,0.03,10,2500,180.233185,6061.569568,2.412314
,0.03,10,2500,180.421009,6074.207976,2.417318
,0.03,10,2500,180.696904,6086.824379,2.422323
,0.03,10,2500,180.867597,6099.49303,2.427328
,0.03,10,2500,181.16307,6112.120517,2.432333
,0.03,10,2500,181.299254,6124.761461,2.437338
,0.03,10,2500,181.541946,6137.410331,2.442342
,0.03,10,2500,181.616615,6150.087517,2.447347
,0.03,10,2500,181.833243,6162.711603,2.452352
,0.03,10,2500,182.098364,6175.330104,2.457357
,0.03,10,2500,182.390278,6187.951373,2.462362
,0.03,10,2500,182.57331,6200.583587,2.467366
,0.03,10,2500,182.803233,6213.212794,2.472371
,0.03,10,2500,182.954509,6225.898672,2.477376
,0.03,10,2500,183.060006,6238.534258,2.482381
,0.03,10,2500,183.424621,6251.176535,2.487386
,0.03,10,2500,183.622046,6263.812157,2.49239
,0.03,10,2500,183.847554,6276.497923,2.497395
,0.03,10,2500,184.040207,6289.109839,2.5024
,0.03,10,2500,184.25189,6301.727901,2.507405
,0.03,10,2500,184.393814,6314.368755,2.51241
,0.03,10,2500,184.643244,6327.028309,2.517414
,0.03,10,2500,184.80077,6339.649944,2.522419
,0.03,10,2500,185.063267,6352.284136,2.527424
,0.03,10,2500,185.319243,6364.914227,2.532429
,0.03,10,2500,185.38406,6377.583154,2.537434
,0.03,10,2500,185.664538,6390.187347,2.542438
,0.03,10,2500,185.833678,6402.834297,2.547443
,0.03,10,2500,186.015377,6415.468614,2.552448
,0.03,10,2500,186.091583,6428.117858,2.557453
,0.03,10,2500,186.384992,6440.774571,2.562458
,0.03,10,2500,186.680854,6453.418777,2.567462
,0.03,10,2500,186.837673,6466.072026,2.572467
,0.03,10,2500,187.066238,6478.717906,2.577472
,0.03,10,2500,187.23316,6491.362651,2.582477
,0.03,10,2500,187.443675,6504.024566,2.587482
,0.03,10,2500,187.547692,6516.665134,2.592486
,0.03,10,2500,187.86608,6529.296518,2.597491
,0.03,10,2500,187.954585,6541.929395,2.602496
,0.03,10,2500,188.205769,6554.576229,2.607501
,0.03,10,2500,188.469819,6566.989988,2.612506
,0.03,10,2500,188.649913,6579.577073,2.61751
,0.03,10,2500,188.735495,6592.210595,2.622515
,0.03,10,2500,189.084325,6604.875352,2.62752
,0.03,10,2500,189.09299,6617.488585,2.632525
,0.03,10,2500,189.466108,6630.138592,2.63753
,0.03,10,2500,189.509649,6642.781884,2.642534
,0.03,10,2500,189.758497,6655.403704,2.647539
,0.03,10,2500,190.059901,6668.066242,2.652544
,0.03,10,2500,190.181364,6680.709521,2.657549
,0.03,10,2500,190.359622,6693.369817,2.662554
,0.03,10,2500,190.659075,6706.016718,2.667558
,0.03,10,2500,190.916668,6718.707846,2.672563
,0.03,10,2500,191.141372,6731.435892,2.677568
,0.03,10,2500,191.195829,6744.103889,2.682573
,0.03,10,2500,191.487687,6756.785249,2.687578
,0.03,10,2500,191.748023,6769.454981,2.692582
,0.03,10,2500,191.977283,6782.148712,2.697587
,0.03,10,2500,192.1784,6794.783898,2.702592
,0.03,10,2500,192.333737,6807.447571,2.707597
,0.03,10,2500,192.645627,6820.097725,2.712602
,0.03,10,2500,192.764305,6832.746512,2.717606
,0.03,10,2500,192.955086,6845.408656,2.722611
,0.03,10,2500,193.182213,6858.052077,2.727616
,0.03,10,2500,193.208715,6870.660553,2.732621
,0.03,10,2500,193.426521,6883.260872,2.737626
,0.03,10,2500,193.630116,6895.94763,2.74263
,0.03,10,2500,193.854062,6908.597095,2.747635
,0.03,10,2500,193.907018,6921.232347,2.75264
,0.03,10,2500,194.291548,6933.885589,2.757645
,0.03,10,2500,194.419975,6946.53747,2.76265
,0.03,10,2500,194.544801,6959.186021,2.767654
,0.03,10,2500,194.8351,6971.85741,2.772659
,0.03,10,2500,194.958538,6984.474165,2.777664
,0.03,10,2500,195.193995,6997.101601,2.782669
,0.03,10,2500,195.294022,7009.79701,2.787674
,0.03,10,2500,195.60986,7022.44202,2.792678
,0.03,10,2500,195.868516,7035.094648,2.797683
,0.03,10,2500,196.0148,7047.737821,2.802688
,0.03,10,2500,196.100803,7060.379968,2.807693
,0.03,10,2500,196.362328,7073.06782,2.812698
,0.03,10,2500,196.532161,7085.670288,2.817702
,0.03,10,2500,196.671096,7098.338202,2.822707
,0.03,10,2500,196.856065,7110.996101,2.827712
,0.03,10,2500,197.09273,7123.671237,2.832717
,0.03,10,2500,197.232457,7136.292307,2.837722
,0.03,10,2500,197.436087,7148.946593,2.842726
,0.03,10,2500,197.681621,7161.622778,2.847731
,0.03,10,2500,197.859094,7174.029013,2.852736
,0.03,10,2500,198.060239,7186.643281,2.857741
,0.03,10,2500,198.287462,7199.285873,2.862746
,0.03,10,2500,198.513855,7212.027489,2.86775
,0.03,10,2500,198.656374,7224.649235,2.872755
,0.03,10,2500,198.766312,7237.282673,2.87776
,0.03,10,2500,199.036754,7249.905909,2.882765
,0.03,10,2500,199.203728,7262.580943,2.88777
,0.03,10,2500,199.288867,7275.205519,2.892774
,0.03,10,2500,199.655103,7287.837334,2.897779
,0.03,10,2500,199.813568,7300.488467,2.902784
,0.03,10,2500,199.75473,7313.181437,2.907789
,0.03,10,2500,200.111995,7325.825395,2.912794
,0.03,10,2500,200.238082,7338.44431,2.917798
,0.03,10,2500,200.342764,7351.093844,2.922803
,0.03,10,2500,200.588354,7363.719778,2.927808
,0.03,10,2500,200.899594,7376.378508,2.932813
,0.03,10,2500,201.187644,7389.046016,2.937818
,0.03,10,2500,201.306408,7401.716415,2.942822
,0.03,10,2500,201.271335,7414.375355,2.947827
,0.03,10,2500,201.524321,7427.023322,2.952832
,0.03,10,2500,201.663169,7439.725539,2.957837
,0.03,10,2500,202.0504,7452.416508,2.962842
,0.03,10,2500,202.168979,7465.048897,2.967846
,0.03,10,2500,202.338388,7477.690874,2.972851
,0.03,10,2500,202.537027,7490.357535,2.977856
,0.03,10,2500,202.793536,7503.049433,2.982861
,0.03,10,2500,202.939078,7515.709753,2.987866
,0.03,10,2500,202.958109,7528.354405,2.99287
,0.03,10,2500,203.247118,7540.982588,2.997875
,0.03,10,2500,203.473375,7553.65802,3.00288
,0.03,10,2500,203.651309,7566.326817,3.007885
,0.03,10,2500,203.652019,7578.932192,3.01289
,0.03,10,2500,204.032199,7591.574743,3.017894
,0.03,10,2500,204.299837,7604.219959,3.022899
,0.03,10,2500,204.439541,7616.878068,3.027904
,0.03,10,2500,204.482499,7629.544723,3.032909
,0.03,10,2500,204.578774,7642.194764,3.037914
,0.03,10,2500,204.850357,7654.836621,3.042918
,0.03,10,2500,205.020473,7667.493648,3.047923
,0.03,10,2500,205.272572,7680.179545,3.052928
,0.03,10,2500,205.514626,7692.878722,3.057933
,0.03,10,2500,205.651823,7705.580222,3.062938
,0.03,10,2500,205.90333,7718.204963,3.067942
,0.03,10,2500,205.984862,7730.85666,3.072947
,0.03,10,2500,206.093272,7743.514439,3.077952
,0.03,10,2500,206.401967,7756.185477,3.082957
,0.03,10,2500,206.493405,7768.860661,3.087962
,0.03,10,2500,206.659493,7781.508798,3.092966
,0.03,10,2500,206.862847,7794.16133,3.097971
,0.03,10,2500,207.134235,7806.824973,3.102976
,0.03,10,2500,207.172214,7819.481088,3.107981
,0.03,10,2500,207.507862,7832.156287,3.112986
,0.03,10,2500,207.603299,7844.778296,3.11799
,0.03,10,2500,207.73368,7857.402533,3.122995
,0.03,10,2500,207.953337,7869.848964,3.128
,0.03,10,2500,208.089406,7882.470847,3.133005
,0.03,10,2500,208.269336,7895.151541,3.13801
,0.03,10,2500,208.341796,7907.762228,3.143014
,0.03,10,2500,208.671724,7920.406296,3.148019
,0.03,10,2500,208.978263,7933.10153,3.153024
,0.03,10,2500,209.053975,7945.799167,3.158029
,0.03,10,2500,209.16035,7958.470154,3.163034
,0.03,10,2500,209.485922,7971.077516,3.168038
,0.03,10,2500,209.654837,7983.730887,3.173043
,0.03,10,2500,209.689272,7996.407016,3.178048
,0.03,10,2500,209.842025,8009.079982,3.183053
,0.03,10,2500,210.086696,8021.738073,3.188058
,0.03,10,2500,210.327964,8034.388194,3.193062
,0.03,10,2500,210.43819,8042.054172,3.198067
,0.03,10,2500,210.38087,8042.078218,3.203072
,0.03,10,2500,210.561178,8042.090098,3.208077
,0.03,10,2500,210.783207,8042.122297,3.213082
,0.03,10,2500,210.759081,8042.094566,3.218086
,0.03,10,2500,210.885883,8042.086741,3.223091
,0.03,10,2500,211.004411,8042.119539,3.228096
,0.03,10,2500,211.010276,8042.10077,3.233101
,0.03,10,2500,211.118334,8042.102305,3.238106
,0.03,10,2500,211.210843,8042.092359,3.24311
,0.03,10,2500,211.310098,8042.131509,3.248115
,0.03,10,2500,211.536843,8042.158878,3.25312
,0.03,10,2500,211.587104,8042.143558,3.258125
,0.03,10,2500,211.539628,8042.141993,3.26313
,0.03,10,2500,211.51975,8042.166268,3.268134
,0.03,10,2500,211.670809,8042.198139,3.273139
,0.03,10,2500,211.746036,8042.152716,3.278144
,0.03,10,2500,211.701657,8042.151252,3.283149
,0.03,10,2500,211.76299,8042.168214,3.288154
,0.03,10,2500,211.877509,8042.183926,3.293158
,0.03,10,2500,212.029382,8042.187896,3.298163
,0.03,10,2500,211.936163,8042.15391,3.303168
,0.03,10,2500,211.954488,8042.190409,3.308173
,0.03,10,2500,211.939683,8042.187919,3.313178
,0.03,10,2500,212.045592,8042.201355,3.318182
,0.03,10,2500,212.100863,8042.203156,3.323187
,0.03,10,2500,212.07703,8042.207353,3.328192
,0.03,10,2500,212.271031,8042.199736,3.333197
,0.03,10,2500,212.25529,8042.208188,3.338202
,0.03,10,2500,212.319714,8042.19034,3.343206
,0.03,10,2500,212.346727,8042.179245,3.348211
,0.03,10,2500,212.36114,8042.187688,3.353216
,0.03,10,2500,212.353825,8042.225343,3.358221
,0.03,10,2500,212.431256,8042.201936,3.363226
,0.03,10,2500,212.410367,8042.211216,3.36823
,0.03,10,2500,212.415693,8042.175472,3.373235
,0.03,10,2500,212.566037,8042.195352,3.37824
,0.03,10,2500,212.553501,8042.225853,3.383245
,0.03,10,2500,212.529432,8042.194132,3.38825
,0.03,10,2500,212.667292,8042.205623,3.393254
,0.03,10,2500,212.682448,8042.196135,3.398259
,0.03,10,2500,212.768822,8042.218907,3.403264
,0.03,10,2500,212.705857,8042.20985,3.408269
,0.03,10,2500,212.811993,8042.188382,3.413274
,0.03,10,2500,212.740755,8042.17307,3.418278
,0.03,10,2500,212.840412,8042.191289,3.423283
,0.03,10,2500,212.741863,8042.203011,3.428288
,0.03,10,2500,212.83741,8042.179201,3.433293
,0.03,10,2500,212.819652,8042.184594,3.438298
,0.03,10,2500,212.742504,8042.195023,3.443302
,0.03,10,2500,212.866591,8042.221025,3.448307
,0.03,10,2500,212.891791,8042.198899,3.453312
,0.03,10,2500,213.075987,8042.238842,3.458317
,0.03,10,2500,213.08741,8042.204294,3.463322
,0.03,10,2500,213.155344,8042.226461,3.468326
,0.03,10,2500,213.149275,8042.20331,3.473331
,0.03,10,2500,213.135388,8042.22479,3.478336
,0.03,10,2500,213.054816,8042.208174,3.483341
,0.03,10,2500,213.123057,8042.172496,3.488346
,0.03,10,2500,213.05073,8042.16413,3.49335
,0.03,10,2500,213.159649,8042.240509,3.498355
,0.03,10,2500,213.205906,8042.234035,3.50336
,0.03,10,2500,213.122039,8042.231276,3.508365
,0.03,10,2500,213.144154,8042.214036,3.51337
,0.03,10,2500,213.266071,8042.231988,3.518374
,0.03,10,2500,213.192643,8042.198648,3.523379
,0.03,10,2500,213.165633,8042.20673,3.528384
,0.03,10,2500,213.402513,8042.222466,3.533389
,0.03,10,2500,213.240296,8042.237089,3.538394
,0.03,10,2500,213.251127,8042.225464,3.543398
,0.03,10,2500,213.336314,8042.201314,3.548403
,0.03,10,2500,213.347702,8042.18073,3.553408
,0.03,10,2500,213.366795,8042.189326,3.558413
,0.03,10,2500,213.365091,8042.218188,3.563418
,0.03,10,2500,213.439216,8042.17572,3.568422
,0.03,10,2500,213.290658,8042.203758,3.573427
,0.03,10,2500,213.350548,8042.220674,3.578432
,0.03,10,2500,213.667997,8042.225087,3.583437
,0.03,10,2500,213.464943,8042.23837,3.588442
,0.03,10,2500,213.475553,8042.22175,3.593446
,0.03,10,2500,213.45913,8042.233172,3.598451
,0.03,10,2500,213.443556,8042.221679,3.603456
,0.03,10,2500,213.462001,8042.247212,3.608461
,0.03,10,2500,213.576296,8042.249952,3.613466
,0.03,10,2500,213.531575,8042.245483,3.61847
,0.03,10,2500,213.794952,8042.224183,3.623475
,0.03,10,2500,213.872198,8042.218726,3.62848
,0.03,10,2500,213.749653,8042.235646,3.633485
,0.03,10,2500,213.811727,8042.235676,3.63849
,0.03,10,2500,213.710284,8042.222365,3.643494
,0.03,10,2500,213.786453,8042.237821,3.648499
,0.03,10,2500,213.796005,8042.216178,3.653504
,0.03,10,2500,213.590202,8042.211416,3.658509
,0.03,10,2500,213.751752,8042.228673,3.663514
,0.03,10,2500,213.898094,8042.228474,3.668518
,0.03,10,2500,213.799816,8042.26215,3.673523
,0.03,10,2500,213.868289,8042.245433,3.678528
,0.03,10,2500,213.756855,8042.232791,3.683533
,0.03,10,2500,213.788956,8042.253784,3.688538
,0.03,10,2500,213.916693,8042.23502,3.693542
,0.03,10,2500,213.850795,8042.225866,3.698547
,0.03,10,2500,213.959344,8042.226423,3.703552
,0.03,10,2500,213.860285,8042.228153,3.708557
,0.03,10,2500,213.965297,8042.218619,3.713562
,0.03,10,2500,213.939054,8042.236701,3.718566
,0.03,10,2500,213.982083,8042.236107,3.723571
,0.03,10,2500,214.049278,8042.246281,3.728576
,0.03,10,2500,214.072999,8042.229094,3.733581
,0.03,10,2500,214.024484,8042.233478,3.738586
,0.03,10,2500,213.955336,8042.220228,3.74359
,0.03,10,2500,213.983869,8042.234122,3.748595
,0.03,10,2500,214.037567,8042.259813,3.7536
